parent_name,parent_entity_id,parent_entity_type,parent_lei,parent_permid,parent_registration_country,parent_headquarter_country,overall_share_percent,ownership_path,ownership_path_datasource_ids,immediate_source_owner,immediate_source_owner_entity_id,source_operator,source_operator_id,source_id,source_name,source_sector,source_subsector
Mitsubishi UFJ Financial Group Inc,E100001016498,legal entity,353800V2V8PUY9TK3E06,5000000933,JPN,JPN,2.53,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> Nippon Steel Corp [13.6%] -> ArcelorMittal Nippon Steel India Ltd [40.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Nippon Life Insurance Co,E100001000382,legal entity,549300Y0HHMFW3EVWY08,4295880569,JPN,JPN,1.82,Nippon Life Insurance Co -> The Master Trust Bank of Japan Ltd [33.5%] -> Nippon Steel Corp [13.6%] -> ArcelorMittal Nippon Steel India Ltd [40.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
BlackRock Inc,E100001000348,legal entity,549300LRIF3NWCU26A80,4295900990,USA,USA,3.43,BlackRock Inc -> ArcelorMittal SA [5.72%] -> ArcelorMittal Nippon Steel India Ltd [60.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Norinchukin Bank,E100001016492,legal entity,5493007VSMFZCPV1NB83,4295878071,JPN,JPN,0.54,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> Nippon Steel Corp [13.6%] -> ArcelorMittal Nippon Steel India Ltd [40.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Mitsubishi UFJ Trust and Banking Corp,E100001016125,legal entity,JBONEPAGQXF4QP29B387,4295880553,JPN,JPN,2.53,Mitsubishi UFJ Trust and Banking Corp -> The Master Trust Bank of Japan Ltd [46.5%] -> Nippon Steel Corp [13.6%] -> ArcelorMittal Nippon Steel India Ltd [40.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Lumen Investments SARL,E100002004058,legal entity,213800IS3COIN7T2UH23,not found,LUX,LUX,18.42,Lumen Investments SARL -> ArcelorMittal SA [30.7%] -> ArcelorMittal Nippon Steel India Ltd [60.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Meiji Yasuda Life Insurance Co,E100001011617,legal entity,549300SLU4LP6YMRLK07,4295878049,JPN,JPN,0.54,Meiji Yasuda Life Insurance Co -> The Master Trust Bank of Japan Ltd [10.0%] -> Nippon Steel Corp [13.6%] -> ArcelorMittal Nippon Steel India Ltd [40.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,32.68,small shareholder(s)  -> ArcelorMittal SA [54.47%] -> ArcelorMittal Nippon Steel India Ltd [60.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
The Norinchukin Trust & Banking Co Ltd,E100001016126,legal entity,353800KATW3NT9UZ7C55,5000030180,JPN,JPN,0.54,The Norinchukin Trust & Banking Co Ltd -> The Master Trust Bank of Japan Ltd [10.0%] -> Nippon Steel Corp [13.6%] -> ArcelorMittal Nippon Steel India Ltd [40.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Blackrock Advisors LLC,E100001015833,legal entity,5493001LN9MRM6A35J74,4296341404,,,0.17,Blackrock Advisors LLC -> BlackRock Inc [5.07%] -> ArcelorMittal SA [5.72%] -> ArcelorMittal Nippon Steel India Ltd [60.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Genova Multisolutions Pvt Ltd,E100001016565,legal entity,not found,5060559315,IND,IND,0.09,Genova Multisolutions Pvt Ltd -> Nalwa Sons Investments Ltd [11.12%] -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.5%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,10.95,natural person(s)  -> JSW Techno Projects Management Ltd [100.0%] -> JSW Steel Ltd [10.95%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
Vinamra Consultancy Pvt Ltd,E100001010034,legal entity,not found,5055374875,IND,IND,0.73,Vinamra Consultancy Pvt Ltd -> JSW Holdings Ltd [9.76%] -> JSW Steel Ltd [7.5%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
Vividh Finvest Pvt Ltd,E100001000521,legal entity,98450016C1B2B637EF67,5082241084,IND,IND,5.93,Vividh Finvest Pvt Ltd -> JSW Steel Ltd [5.93%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
Nalwa Sons Investments Ltd,E100001010033,legal entity,984500C6BD9A0AD01026,4295873306,IND,IND,0.77,Nalwa Sons Investments Ltd -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.5%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
OPJ Trading Pvt Ltd,E100001010036,legal entity,33580085MID9TDUZQY75,5043420644,IND,IND,0.56,OPJ Trading Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
Strata Multiventures Pvt Ltd,E100001010035,legal entity,not found,5060614941,IND,IND,0.56,Strata Multiventures Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
JSW Techno Projects Management Ltd,E100001010148,legal entity,335800ID2SEUMJ4UHQ09,5001102607,IND,IND,10.95,JSW Techno Projects Management Ltd -> JSW Steel Ltd [10.95%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
Siddeshwari Tradex Pvt Ltd,E100001010037,legal entity,335800FGO8OPSHX7FC78,5055414139,IND,IND,0.85,Siddeshwari Tradex Pvt Ltd -> JSW Holdings Ltd [11.34%] -> JSW Steel Ltd [7.5%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
JSW Holdings Ltd,E100001000519,legal entity,9845006RA7A0B1490132,4295873178,IND,IND,7.5,JSW Holdings Ltd -> JSW Steel Ltd [7.5%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
JFE Steel International Europe BV,E100001010147,legal entity,3538004SYEDMHPTGRC96,5058584495,NLD,NLD,15.0,JFE Steel International Europe BV -> JSW Steel Ltd [15.0%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,53.15,small shareholder(s)  -> JSW Steel Ltd [53.15%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
Virtuous Tradecorp Pvt Ltd,E100001001119,legal entity,9845001AD2BDJ6090537,5043428784,IND,IND,0.56,Virtuous Tradecorp Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
JSW Steel Ltd,E100001000516,legal entity,335800EK6HZSC4CVAJ09,4295872888,IND,IND,100.0,JSW Steel Ltd -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
Government of India,E100001000397,state,,5000055448,,IND,7.21,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> JSW Steel Ltd [7.47%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,7.47,Life Insurance Corporation of India Ltd -> JSW Steel Ltd [7.47%] -> Ubbalagundi Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158368,Ubbalagundi Mine,mineral-extraction,iron-mining
SB Minerals,E100002002845,legal entity,not found,not found,,IND,100.0,SB Minerals  -> Venkatagiri Mine [100.0%],,SB Minerals,E100002002845,,,43158372,Venkatagiri Mine,mineral-extraction,iron-mining
